City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-2173,23.63405239415201,-14.087547705952135,5.656032038635127,22.720635350829504,6.497419855713491,259,185,74.9302047082947,49,13.382523975520225,79.8368564690409,0.9328881164769223
City-2174,24.124519567192003,-16.558812448596488,5.820044417911108,21.327554082450565,6.428989783647368,275,194,76.52323175663666,54,11.322671075217078,81.56624715237847,0.9726797330204138
City-2175,23.605776016183516,-12.077348755141735,6.277110987202815,20.569505448383016,6.141473714435531,251,183,76.01133079510747,45,11.37423576118701,80.13352472352523,0.9169300042625183
City-2176,26.699362384892776,-15.918268141003658,6.352558847839896,22.51914385010296,6.42614642162334,272,194,74.18149622609216,53,11.55413803364618,77.55964777917913,0.9375534921218858
City-2177,27.1593737460638,-16.729540504543202,6.140507098235307,21.256668449144094,6.108180739196104,265,185,74.88966847990889,50,12.616204328011607,77.16225410364537,0.9200035384067323
City-2178,23.913748059251628,-12.664235009110588,6.375998582666856,20.252344964435338,6.481189823420212,276,188,74.38069657582635,49,12.139482009861839,76.98003198247075,0.913885727619075
City-2179,27.417521448186285,-16.30094696442458,6.205273424651284,21.215992178211195,6.392862444811146,264,179,75.35638828277938,47,14.229297002440214,76.8627410472716,0.9041890156319292
City-2180,25.695226359898392,-13.515997845557907,6.3996358135342115,19.279656077811385,5.811673488231945,273,178,73.10701171344478,50,14.518733097090099,80.58223781648361,0.9399951140560896
City-2181,27.520155000286014,-15.81504001757005,5.706055122679188,22.056253624280785,6.015454954146513,276,183,74.06069035339415,53,13.549961053477192,80.18832288376322,0.9532918489820025
City-2182,25.35878255986441,-12.70148085974866,6.462052826775457,22.5759463081005,6.220627287950476,243,186,76.70421073492652,50,14.882020410744936,81.73112581640925,0.9545997442524625
City-2183,24.117917354676212,-15.846468693259094,5.743683076686242,21.12942177758634,5.673431452932282,244,189,74.58284221239677,57,14.610264349635582,81.34987192707212,0.9817184794481716
City-2184,27.904498176953226,-14.391897109995796,5.8263466741328465,19.352473939780417,6.1607276753041385,248,176,73.13829064422173,57,13.57943940389097,75.42255549118919,0.9402788327831814
City-2185,27.470191641092512,-14.446179146333968,6.273636768316364,20.087349735715968,5.736338479846143,260,176,73.4838427034285,46,12.115694782993632,77.32710732995378,0.8981152317745495
City-2186,24.481611110511082,-13.950647784788199,6.187192304107142,20.591466984613284,5.9826098106402394,260,179,76.84455050988024,58,14.778015712895224,80.77186217096222,0.9879593372989383
City-2187,23.1678929831619,-14.084016082749224,6.16254042525704,22.76129013727787,6.102308182214305,270,189,76.85157076685469,59,11.946663209145942,76.69506122857136,0.9657001693694729
City-2188,27.45056600183408,-12.651001571385198,6.262571119569301,19.662534481099073,6.041454565198628,271,190,75.7433297418179,58,13.230139307785358,79.79205388037202,0.9797228894702913
City-2189,25.782163393966233,-14.094741608027494,6.157856893649062,22.080603908434355,5.725550446166641,243,181,74.97872051590558,50,13.044706052968078,80.86475604650067,0.9445023250395411
City-2190,25.29965574712072,-14.097028057080209,5.77017476377417,19.091032798191186,5.597556317563798,251,193,73.90530623200914,56,11.012615811784912,78.11910860880685,0.9536525428485532
City-2191,25.300276408020522,-16.897264180843674,5.862117030768689,19.845241019714482,5.643912595558334,266,192,75.79858723254884,53,13.758013953930394,81.47723862792814,0.9645487174798916
City-2192,26.194268998448017,-15.712482715731507,5.523239981449783,19.78984723553015,6.208263522620674,274,193,74.32051320065219,47,11.765986491462227,79.70775850213661,0.9201648174794719
City-2193,27.77877916181884,-14.11660670067386,6.058462324361231,22.28610275839462,6.210042491484793,258,175,76.40974705480656,51,14.140953700807362,80.71794377009594,0.9516307052007981
City-2194,24.20378540841842,-16.365080249808926,6.0995403678450515,22.054800476630863,5.974127640320634,249,182,73.9074911281565,53,11.329496930236953,79.04036725421322,0.9458870418120613
City-2195,25.638816726688372,-15.14936063750619,5.938929511952752,20.138158706050046,6.470076142673634,276,175,76.2040349142823,57,13.608901255156473,78.76235093804111,0.9686766469486099
City-2196,23.864217492744753,-14.141981712446562,5.743685617296343,21.880882423069632,6.450647537112429,274,188,74.58775581022225,50,11.40349462753043,78.47194333538052,0.9282336805993645
City-2197,25.034266535689717,-13.9886325234396,5.890073035930531,19.664581693232122,6.209108141392356,259,179,75.04679010678666,58,12.128175541203712,81.09928976197953,0.9870176165834783
City-2198,25.162422597004955,-16.43114847698899,6.079316777442042,20.550020287511117,5.7519730890342595,278,180,76.5240864464076,55,14.566854243686125,78.66230398685339,0.9574538745648472
City-2199,26.63124330483946,-15.937466933143545,5.604253290571127,19.816458814246857,5.5708423945026695,257,177,75.79629480333963,53,14.582606768670411,81.64585371032459,0.9651239166609327
City-2200,23.03124113827996,-16.857896355652684,6.497533322703364,19.90062461671906,5.981627993503964,262,177,73.68896679537814,51,14.285210198950685,75.26145469024596,0.9106087231951125
City-2201,23.374052403593435,-15.258293966631278,6.1985803969228845,19.99358028628208,6.060612612379538,242,187,76.03820647651594,56,11.647015926110756,75.65616424031008,0.9421439471034259
City-2202,26.05435369831273,-13.1067310069712,5.853339692161429,20.14846881368697,5.518158153454957,250,191,75.82806750481035,59,14.457070665166933,80.99223849411926,0.9914430893695013
City-2203,26.996362814765448,-14.58648489108277,6.265527778467798,21.230530212084894,6.114756554499788,270,198,74.87663020647108,59,13.512665990302745,81.12638230547171,0.9924442348860769
City-2204,25.50145290657111,-12.805183074557199,5.625871740049392,19.878846857776743,6.357727831628928,257,184,74.5348604708075,45,12.51481993624294,81.99703413382414,0.9262728280042386
City-2205,25.830692641961363,-14.9912668852789,5.68404832159276,22.325392378032316,5.839290936068486,272,189,73.20416382149956,45,11.73577381161359,79.05511806517754,0.9034178113109115
City-2206,26.09883334391792,-15.573254122712568,6.327603297066784,22.557142177912805,6.342658526560734,273,189,76.71260237909519,54,14.403613773967539,79.53049288991579,0.9599827519250623
City-2207,24.245854690776277,-14.642494336052685,5.871748471182802,22.985016747524078,5.701742895309539,248,175,74.59422040323535,48,13.074522701872903,80.86309647928253,0.9332067289419729
City-2208,26.798564093114194,-13.177153984751541,6.1686723626906605,19.765508873244606,6.28268794069087,261,180,75.82738586939489,52,14.846921547549544,79.5863056070448,0.9483840553408308
City-2209,23.867152422740315,-15.099599955326278,5.7464737591654655,22.792818186696906,6.037566633506031,278,196,73.40005974618964,56,12.589870317628032,78.73627258997635,0.9576639029128777
City-2210,25.389180769980936,-13.20094367997151,6.4817130613364355,21.616363244792396,6.061977093179546,240,181,76.48194337184049,46,11.869211619226796,76.77717392067912,0.9003606485015193
City-2211,27.0366296972251,-13.330220951187663,5.5499188312828425,19.59616826027807,6.262221529204775,271,199,74.62136735942697,47,12.02055622756891,78.01015439519792,0.9093616469564361
City-2212,26.517839001922304,-15.340457592011646,6.225230033321052,20.581348062361755,6.382536734693401,241,175,75.96966963980387,54,11.509669917978002,75.83446285865803,0.9337043146341605
City-2213,25.469658352572647,-16.894091650783544,5.76924608217279,21.06339553503229,5.685401194128388,241,192,75.08892950025147,52,11.644415695672874,81.01071455934286,0.9550633654584347
City-2214,26.166788557907154,-15.885379179568641,5.5050616176053175,19.303658393952276,6.322439153371006,259,184,73.7617804367501,47,12.426942100054356,80.39245295918589,0.9240014159478224
City-2215,27.549271311268583,-14.636350879276886,6.139392138699064,22.523669950600112,5.7225833422725065,272,192,73.96932190236541,54,13.637638640727227,75.97190306547665,0.9300020015832093
City-2216,23.29214355139135,-15.334695187931786,6.376006046138361,21.521905096483916,6.142391398819908,263,198,75.64442034908794,52,11.908112386907458,79.34644571932725,0.9465713671956848
City-2217,27.859983524738247,-15.790351692795284,6.463618945020247,22.939104938256214,5.97781901422302,279,197,76.40520430179713,57,11.964935769327749,77.46185080915228,0.9603016922938586
City-2218,23.93567137902681,-14.629582756793678,5.947952730572654,20.675468493985917,5.718214760374235,272,180,76.18669211503025,50,12.563609196815724,75.89927646171405,0.9126922112422754
City-2219,25.170832828446418,-15.960836093499259,6.321307504958858,19.009587121046827,5.7947258655469485,258,197,74.6583593637772,49,12.814402437291289,80.5274705326204,0.9370233269787271
City-2220,25.323846137264688,-14.348433793525064,5.571300518081789,22.715294862147807,6.010301767427145,251,197,73.29600900157845,50,11.120341308775453,81.30406400506996,0.9441192037540719
City-2221,23.056222483638976,-13.454874355021119,6.088412812658478,20.498512756413305,6.115631918176306,242,195,76.47359362333601,47,13.48806868958772,79.49262330309786,0.9231401164910181
City-2222,25.88864591201291,-14.52511864842136,5.937320895911822,20.527428694475816,5.596919844887549,243,193,75.6324536623117,47,11.776013835807799,77.3625609961976,0.9062310898629099
City-2223,25.713458840746377,-14.136104180057824,5.845236459695086,21.092679627296345,5.876579677142284,278,197,75.53814563298329,49,11.839355776622842,81.60830312864096,0.945129422324516
City-2224,27.405375267608456,-12.940995788404706,6.389556756105934,20.639738932474106,6.067837394018016,247,179,73.02506243812174,53,12.148372620122275,79.09487391325354,0.9454139219763732
City-2225,27.34241977633272,-15.401954599201868,6.104192474867645,19.741153859683646,5.994557111777898,268,188,76.84644950750167,50,11.864841496613828,78.89276351289301,0.934717328553298
City-2226,24.646684843668048,-13.797584145587846,5.693568250346746,20.643394711102978,5.506010116301667,251,196,76.19621597440276,49,11.527045957495652,80.83803196823092,0.9401647740720038
City-2227,27.23010942688159,-13.547422175151741,5.943779730018735,22.811595068234027,5.8002981399165625,241,195,76.53276547684248,59,13.480042251495014,79.95755311591482,0.986282549920312
City-2228,27.631080711019344,-15.631072862447908,5.99251817745714,19.25362293871867,6.394910704450827,262,175,73.0139083024315,45,12.27553121115432,77.31736028119484,0.892836688023538
City-2229,25.906089584880746,-14.759798922066327,5.5821217763282265,20.16966054454311,5.875561429280873,245,188,73.1607613254646,48,13.227256020614089,78.40632526372623,0.9140302424384815
City-2230,27.181769408630867,-15.236491113680229,5.931691788599127,22.40085906070473,6.275007886604412,252,180,73.70460865432354,54,14.763231872992073,75.54363904097073,0.9272492678390324
City-2231,25.821973245204195,-12.910410296429939,6.416637425626551,20.6503516722182,6.066182846660606,242,181,76.68598969127586,53,14.697325060783383,81.47122877680992,0.9676505626305688
City-2232,26.843258570522543,-12.809084713743841,5.8210890231972545,19.73143789106815,5.82623222702429,251,195,73.10484250301441,57,11.972781643713,78.15363892920867,0.9580642923410538
City-2233,23.87077031038587,-12.30770578413625,5.629887260117735,21.39161391591886,6.253661137203552,262,189,75.92965711581319,55,11.20092473625007,78.59562476336518,0.9560903773907466
City-2234,23.267636809263742,-15.34512719214965,5.645022168384329,19.56470121809537,5.835226697302654,257,177,76.95312234651593,54,11.068783070943875,78.17407116747096,0.9492364643763113
City-2235,27.76901235742235,-13.150500656892342,5.782374355422347,22.97282673939509,5.7239913602481725,241,185,75.29253171335006,56,12.312635155527655,79.27781238260191,0.9640372517592593
City-2236,27.75235226334859,-13.290446917568516,5.650217048433013,22.72861642085939,5.808609991422663,270,178,76.0506068692002,51,11.632911436739354,77.43693162665933,0.9275380118856863
City-2237,25.258888652880085,-16.11869146998559,6.464393393262256,20.302050789125932,5.787708554113504,253,185,76.54267857036602,46,11.06640384623875,77.20346879013714,0.9028458389551889
City-2238,26.02210653636066,-12.86613006217462,5.580858923768123,19.496611445611734,5.713313435907889,263,179,75.95248765053725,48,14.892075206814237,80.9875347893495,0.9358644872811656
City-2239,23.055764028807594,-12.374523176942965,5.650086022333989,20.822659746574665,6.279112013942389,262,197,76.32193963336769,56,14.516129017076135,76.61059420780208,0.9485012850115474
City-2240,23.771381087689228,-14.137418431453915,5.639686684319619,21.0212118094321,5.626785779123945,255,199,73.2853573482866,47,14.973578115530419,78.58086089918082,0.910037840098658
City-2241,24.912823480080338,-15.106973703983,6.005288796691493,20.991889847024417,6.0971926166536745,245,199,75.59964614327727,59,11.310213224771084,75.6820647434007,0.9564859677758066
City-2242,27.310408556861223,-13.079328366241109,6.1198480092099174,20.692317228112916,6.3235541020252874,256,175,75.7696964425472,48,11.005914915580526,75.57813699626372,0.9010202704459059
City-2243,25.903009728037137,-12.540882872122346,5.680416534812111,21.792473740023034,5.660820581864401,264,198,76.38941319427605,45,14.545004611683309,79.45783046675803,0.9111953701723678
City-2244,23.092586028863078,-12.621334602728872,5.8123781587550845,22.869314813631846,5.981686758682036,269,177,76.55107593855816,52,11.229544744853051,77.43501549649923,0.9339907309358502
City-2245,27.28134623129173,-12.529124110948008,5.688463767945809,21.90373779462648,5.897324587054147,275,199,73.79840112823814,52,14.917432336916026,76.4938685113207,0.9226538618999914
City-2246,26.843436868143726,-14.800951565310198,5.984879219232855,20.902701751955252,6.13284459849652,264,190,76.27858962548521,54,12.371615911484675,79.98296077177464,0.9613705781328132
City-2247,25.537740842836705,-14.035887918417696,5.693984127725701,20.081195609842624,5.619458744032733,241,195,74.55799656361063,59,12.61357132027465,79.68547684656929,0.9803933982241813
City-2248,23.945583273598526,-12.051949643222702,6.372790895831964,19.927543697661484,5.9103909184229515,244,191,73.05194791707478,52,11.470516343234028,81.91488285085995,0.959122778818204
City-2249,25.099932443847514,-13.15440481930714,6.035271972829783,21.216628115519395,5.88375850883755,253,195,74.26490778141813,53,11.816391443318656,80.35534051358279,0.9550951656554223
City-2250,24.994115596649028,-12.924786518171993,5.906791392820036,22.89281274819346,5.761739255086377,240,181,74.3510486604812,54,13.34210283662942,76.75576120813766,0.9356046029797697
